Graphics v 0.2.5 ';' exported '2021-12-21 11:44:57'
;Record #0;;;;;;
;Cycle #1;"";;;;;
time ( min.);detect H-AE-3020;collection valve;reference point;flow;column P.;T°;
5.64667;96.263;0;0;399.492;16.5123;22.4946;
5.65;96.2571;0;0;399.415;17.0069;22.4966;
5.65333;96.2728;0;0;399.874;16.5986;22.4985;
5.65667;96.2866;0;0;400.283;17.1423;22.4966;
5.66;96.2885;0;0;400.41;16.4043;22.5005;
5.66333;96.2866;0;0;398.701;16.6889;22.5005;
5.66667;96.2866;0;0;398.471;15.9941;22.5025;
5.67;96.2787;0;0;397.91;16.2944;22.5044;
5.67333;96.2689;0;0;399.951;16.1963;22.5083;
5.67667;96.2591;0;0;400.334;16.263;22.5083;
5.68;96.2689;0;0;399.9;17.0128;22.5103;
5.68333;96.2748;0;0;399.288;16.5437;22.5103;
5.68667;96.2807;0;0;399.849;16.9794;22.5123;
5.69;96.2983;0;0;400.946;16.4907;22.5142;
5.69333;96.2983;0;0;402.247;16.844;22.5142;
5.69667;96.3003;0;0;402.298;16.2964;22.5142;
5.7;96.2885;0;0;399.083;16.4632;22.5123;
5.70333;96.2787;0;0;400.538;16.3101;22.5123;
5.70667;96.2748;0;0;399.185;16.2198;22.5123;
5.71;96.2689;0;0;400.742;16.7341;22.5123;
5.71333;96.2709;0;0;401.711;16.5005;22.5182;
5.71667;96.2669;0;0;400.971;17.1109;22.5221;
5.72;96.2826;0;0;400.027;16.524;22.526;
5.72333;96.2905;0;0;400.385;16.7733;22.528;
5.72667;96.2944;0;0;400.946;16.2139;22.5299;
5.73;96.3023;0;0;401.788;16.5456;22.5339;
5.73333;96.2924;0;0;400.895;16.4867;22.5358;
5.73667;96.2826;0;0;397.374;16.2826;22.5358;
5.74;96.2767;0;0;398.114;16.5476;22.5358;
5.74333;96.2669;0;0;396.94;16.316;22.5358;
5.74667;96.2767;0;0;399.058;16.9225;22.5358;
5.75;96.2689;0;0;400.563;16.4416;22.5397;
5.75333;96.2807;0;0;400.538;16.8577;22.5378;
5.75667;96.2924;0;0;400.129;16.3356;22.5378;
5.76;96.2983;0;0;399.9;16.3219;22.5378;
5.76333;96.2924;0;0;400.002;16.1413;22.5378;
5.76667;96.2905;0;0;400.129;16.1747;22.5339;
5.77;96.2944;0;0;401.788;16.7321;22.5319;
5.77333;96.2866;0;0;398.573;16.4377;22.5299;
5.77667;96.2826;0;0;399.185;17.0245;22.528;
5.78;96.2905;0;0;399.645;16.6065;22.528;
5.78333;96.2826;0;0;401.941;17.0658;22.524;
5.78667;96.2905;0;0;402.758;16.5947;22.526;
5.79;96.3003;0;0;401.176;16.8479;22.5319;
5.79333;96.3042;0;0;399.594;16.2237;22.5397;
5.79667;96.3062;0;0;398.93;16.1158;22.5456;
5.8;96.2944;0;0;399.721;16.3494;22.5515;
5.80333;96.2905;0;0;399.39;16.2179;22.5555;
5.80667;96.2709;0;0;399.517;16.9323;22.5574;
5.81;96.2709;0;0;397.221;16.4985;22.5613;
5.81333;96.2728;0;0;398.241;17.1541;22.5653;
5.81667;96.2748;0;0;398.879;16.6555;22.5692;
5.82;96.2807;0;0;400.538;17.0167;22.5731;
5.82333;96.2983;0;0;401.482;16.4141;22.577;
5.82667;96.2983;0;0;399.492;16.5162;22.577;
5.83;96.3003;0;0;400.078;16.2355;22.579;
5.83333;96.3023;0;0;399.849;15.896;22.581;
5.83667;96.2846;0;0;400.563;16.6045;22.581;
5.84;96.2767;0;0;400.257;16.4063;22.5829;
5.84333;96.2709;0;0;400.232;17.1894;22.579;
5.84667;96.2728;0;0;398.956;16.6614;22.581;
5.85;96.2826;0;0;398.803;16.8773;22.581;
5.85333;96.2866;0;0;399.619;16.8224;22.581;
5.85667;96.2924;0;0;401.711;16.4514;22.579;
5.86;96.2983;0;0;401.303;16.5986;22.577;
5.86333;96.2983;0;0;398.548;16.9048;22.577;
5.86667;96.3042;0;0;399.951;16.2296;22.5751;
5.87;96.2807;0;0;398.828;16.5476;22.5731;
5.87333;96.2787;0;0;400.716;16.053;22.5731;
5.87667;96.2807;0;0;401.38;16.7164;22.5751;
5.88;96.2787;0;0;399.313;16.2002;22.5711;
5.88333;96.2748;0;0;399.211;16.6909;22.5731;
5.88667;96.2905;0;0;399.492;16.6752;22.581;
5.89;96.3003;0;0;400.563;16.791;22.5888;
5.89333;96.3121;0;0;400.767;17.0383;22.5947;
5.89667;96.3042;0;0;401.176;16.5967;22.6006;
5.9;96.3042;0;0;398.037;16.9558;22.6065;
5.90333;96.2905;0;0;399.007;16.0098;22.6084;
5.90667;96.2826;0;0;397.91;16.5692;22.6124;
5.91;96.2767;0;0;400.129;16.0118;22.6104;
5.91333;96.2846;0;0;401.482;16.7223;22.6065;
5.91667;96.2826;0;0;400.078;16.8891;22.6026;
5.92;96.3062;0;0;399.772;16.8577;22.5986;
5.92333;96.3101;0;0;399.874;17.2228;22.5986;
5.92667;96.3082;0;0;400.589;16.7027;22.5947;
5.93;96.3082;0;0;400.87;17.2149;22.5927;
5.93333;96.3101;0;0;401.125;16.2748;22.5927;
5.93667;96.2885;0;0;397.629;16.5711;22.5908;
5.94;96.2787;0;0;398.726;15.8567;22.5868;
5.94333;96.2787;0;0;399.874;16.4338;22.5849;
5.94667;96.2846;0;0;401.635;16.4082;22.5849;
5.95;96.2728;0;0;402.936;16.8479;22.5829;
5.95333;96.2964;0;0;401.099;17.2286;22.581;
5.95667;96.3042;0;0;399.441;16.6398;22.5829;
5.96;96.314;0;0;398.471;17.1462;22.5829;
5.96333;96.3062;0;0;399.185;16.1865;22.581;
5.96667;96.3042;0;0;398.19;16.7105;22.5849;
5.97;96.2924;0;0;398.445;16.2237;22.5849;
5.97333;96.2866;0;0;397.501;16.528;22.5849;
5.97667;96.2846;0;0;398.624;16.685;22.5849;
5.98;96.2905;0;0;400.512;16.7478;22.5849;
5.98333;96.2846;0;0;402.604;17.3209;22.5849;
5.98667;96.3003;0;0;403.421;16.6261;22.5849;
5.99;96.3121;0;0;400.691;17.0716;22.5868;
5.99333;96.314;0;0;400.614;16.1865;22.5868;
5.99667;96.316;0;0;398.701;16.4181;22.5868;
6;96.316;0;0;400.129;15.9686;22.5868;
6.00333;96.3003;0;0;400.665;16.5064;22.5888;
6.00667;96.2944;0;0;400.308;16.6418;22.5888;
6.01;96.2826;0;0;399.134;16.6457;22.5868;
6.01333;96.2885;0;0;399.798;17.0932;22.5849;
6.01667;96.2807;0;0;401.099;16.63;22.5849;
6.02;96.3042;0;0;402.375;17.262;22.5849;
6.02333;96.3023;0;0;402.12;16.4338;22.5868;
6.02667;96.3023;0;0;397.935;16.8557;22.5849;
6.03;96.3121;0;0;397.731;16.0981;22.5849;
6.03333;96.3121;0;0;396.685;16.3513;22.5849;
6.03667;96.2944;0;0;399.364;16.3454;22.577;
6.04;96.2924;0;0;400.971;16.6359;22.5711;
6.04333;96.2905;0;0;400.767;17.0932;22.5653;
6.04667;96.2885;0;0;400.512;16.7655;22.5594;
6.05;96.2885;0;0;399.619;17.3032;22.5574;
6.05333;96.3003;0;0;399.568;16.736;22.5535;
6.05667;96.3199;0;0;400.181;17.2542;22.5515;
6.06;96.3082;0;0;401.15;16.3396;22.5496;
6.06333;96.318;0;0;397.91;16.6928;22.5456;
6.06667;96.318;0;0;398.395;16.1394;22.5437;
6.07;96.3003;0;0;398.471;16.4396;22.5437;
6.07333;96.3003;0;0;401.099;16.6516;22.5397;
6.07667;96.2846;0;0;402.579;16.6241;22.5417;
6.08;96.2964;0;0;401.278;17.3346;22.5378;
6.08333;96.2905;0;0;400.819;16.528;22.5397;
6.08667;96.3042;0;0;400.181;16.9146;22.5437;
6.09;96.318;0;0;400.614;16.1786;22.5456;
6.09333;96.3238;0;0;400.181;16.7223;22.5476;
6.09667;96.318;0;0;400.385;16.5986;22.5496;
6.1;96.316;0;0;397.706;16.6222;22.5496;
6.10333;96.3082;0;0;398.905;16.8381;22.5496;
6.10667;96.3003;0;0;399.747;16.6595;22.5476;
6.11;96.2905;0;0;401.89;17.3307;22.5397;
6.11333;96.2964;0;0;402.655;16.632;22.5319;
6.11667;96.2924;0;0;400.512;17.0049;22.526;
6.12;96.3101;0;0;399.492;16.1904;22.5221;
6.12333;96.314;0;0;398.088;16.5299;22.5162;
6.12667;96.3258;0;0;399.594;16.3003;22.5123;
6.13;96.3238;0;0;399.721;16.4436;22.5103;
6.13333;96.3199;0;0;399.874;16.9303;22.5064;
6.13667;96.314;0;0;398.675;16.5967;22.5025;
6.14;96.2944;0;0;399.39;17.366;22.4985;
6.14333;96.2826;0;0;401.711;16.7085;22.4966;
6.14667;96.2905;0;0;403.242;17.0265;22.4966;
6.15;96.2885;0;0;401.992;16.3945;22.4926;
6.15333;96.3042;0;0;398.165;16.7321;22.4926;
6.15667;96.3082;0;0;398.854;16.5182;22.4907;
6.16;96.318;0;0;397.859;16.3356;22.4907;
6.16333;96.314;0;0;400.129;16.8381;22.4887;
6.16667;96.4475;0;0;401.048;16.5378;22.4887;
6.17;96.5221;0;0;400.461;17.3366;22.4907;
6.17333;96.5182;0;0;399.925;16.7085;22.4867;
6.17667;96.5025;0;0;400.053;16.9892;22.4867;
6.18;96.4848;0;0;400.793;16.3317;22.4907;
6.18333;96.4769;0;0;401.125;16.7144;22.4946;
6.18667;96.473;0;0;401.303;16.7655;22.4966;
6.19;96.4534;0;0;397.042;16.5123;22.4985;
6.19333;96.4534;0;0;397.986;16.8027;22.5025;
6.19667;96.4436;0;0;397.757;16.475;22.5025;
6.2;96.4318;0;0;399.517;17.2463;22.5044;
6.20333;96.4141;0;0;401.482;16.7498;22.5044;
6.20667;96.3886;0;0;400.334;17.1227;22.5005;
6.21;96.3749;0;0;400.002;16.3847;22.4966;
6.21333;96.367;0;0;400.206;16.5908;22.4946;
6.21667;96.3611;0;0;400.971;16.3886;22.4926;
6.22;96.371;0;0;401.048;16.3533;22.4926;
6.22333;96.3808;0;0;401.125;17.0187;22.4907;
6.22667;96.3847;0;0;398.548;16.6752;22.4887;
6.23;96.3749;0;0;399.16;17.2228;22.4848;
6.23333;96.3651;0;0;399.339;16.7576;22.4828;
6.23667;96.3611;0;0;401.431;17.2463;22.4828;
6.24;96.3376;0;0;402.069;16.6104;22.4809;
6.24333;96.3337;0;0;400.129;16.6438;22.4789;
6.24667;96.3376;0;0;400.104;16.3925;22.4789;
6.25;96.3258;0;0;399.109;16.2139;22.4769;
6.25333;96.3435;0;0;399.517;16.6143;22.4769;
6.25667;96.3513;0;0;399.492;16.3513;22.4828;
6.26;96.3533;0;0;399.823;17.1423;22.4907;
6.26333;96.3513;0;0;398.752;16.7439;22.4985;
6.26667;96.3533;0;0;399.977;17.2679;22.5044;
6.27;96.3376;0;0;400.793;16.7537;22.5103;
6.27333;96.3297;0;0;402.222;17.158;22.5123;
6.27667;96.3258;0;0;403.319;16.6261;22.5162;
6.28;96.3199;0;0;400.461;16.5535;22.5182;
6.28333;96.316;0;0;400.385;16.6889;22.5182;
6.28667;96.3278;0;0;398.803;16.3435;22.5182;
6.29;96.3454;0;0;400.614;17.0226;22.5182;
6.29333;96.3435;0;0;401.507;16.6555;22.5182;
6.29667;96.3435;0;0;400.844;17.2915;22.5182;
6.3;96.3454;0;0;399.696;16.7046;22.5162;
6.30333;96.3356;0;0;400.053;16.7733;22.5182;
6.30667;96.314;0;0;400.691;16.3867;22.524;
6.31;96.318;0;0;401.201;16.4946;22.5299;
6.31333;96.3199;0;0;401.609;16.8008;22.5339;
6.31667;96.3258;0;0;398.241;16.4534;22.5378;
6.32;96.3376;0;0;399.109;17.0677;22.5417;
6.32333;96.3474;0;0;397.706;16.6673;22.5437;
6.32667;96.3454;0;0;399.849;17.3248;22.5437;
6.33;96.3494;0;0;401.099;16.844;22.5496;
6.33333;96.3474;0;0;400.921;16.9774;22.5555;
6.33667;96.3356;0;0;400.538;16.5476;22.5594;
6.34;96.3278;0;0;400.538;16.3494;22.5613;
6.34333;96.3199;0;0;400.589;16.5142;22.5653;
6.34667;96.3258;0;0;400.385;16.2316;22.5672;
6.35;96.318;0;0;400.742;17.0972;22.5692;
6.35333;96.3278;0;0;397.45;16.6084;22.5751;
6.35667;96.3415;0;0;398.42;17.1403;22.5829;
6.36;96.3494;0;0;398.445;16.8498;22.5927;
6.36333;96.3454;0;0;400.946;17.0854;22.5967;
6.36667;96.3474;0;0;402.528;16.7674;22.6006;
6.37;96.3337;0;0;401.303;16.5927;22.6065;
6.37333;96.3317;0;0;400.64;16.6948;22.6104;
6.37667;96.3199;0;0;399.594;16.2414;22.6143;
6.38;96.3219;0;0;400.589;16.8106;22.6163;
6.38333;96.3082;0;0;400.461;16.4946;22.6182;
6.38667;96.3337;0;0;400.691;17.2679;22.6182;
6.39;96.3454;0;0;396.711;16.9009;22.6202;
6.39333;96.3454;0;0;397.884;17.001;22.6202;
6.39667;96.3533;0;0;398.726;16.8047;22.6202;
6.4;96.3454;0;0;400.716;16.5417;22.6241;
6.40333;96.3395;0;0;401.941;16.7615;22.6202;
6.40667;96.3238;0;0;400.181;16.3396;22.6222;
6.41;96.3317;0;0;399.721;16.9558;22.6182;
6.41333;96.3278;0;0;398.879;16.6261;22.6182;
6.41667;96.3258;0;0;399.67;17.2169;22.6182;
6.42;96.3474;0;0;399.925;16.8655;22.6163;
6.42333;96.3454;0;0;400.334;16.8832;22.6163;
6.42667;96.3435;0;0;399.262;16.8027;22.6084;
6.43;96.3474;0;0;398.981;16.2355;22.5986;
6.43333;96.3513;0;0;400.002;16.5378;22.5927;
6.43667;96.3356;0;0;401.635;16.2022;22.5868;
6.44;96.3258;0;0;402.273;17.1796;22.581;
6.44333;96.3278;0;0;399.39;16.7929;22.579;
6.44667;96.3199;0;0;398.139;17.1737;22.5751;
6.45;96.3238;0;0;396.762;17.0245;22.5692;
6.45333;96.3395;0;0;399.032;16.7655;22.5613;
6.45667;96.3454;0;0;399.9;16.9951;22.5555;
6.46;96.3513;0;0;398.777;16.3925;22.5515;
6.46333;96.3494;0;0;397.91;16.3042;22.5476;
6.46667;96.3494;0;0;399.16;15.7664;22.5456;
6.47;96.3356;0;0;400.206;16.897;22.5417;
6.47333;96.3337;0;0;401.405;16.4652;22.5378;
6.47667;96.3278;0;0;401.66;17.1286;22.5319;
6.48;96.3317;0;0;398.267;17.2326;22.526;
6.48333;96.3376;0;0;399.185;16.8067;22.5221;
6.48667;96.3454;0;0;398.701;16.9735;22.5182;
6.49;96.3592;0;0;400.819;16.3533;22.5142;
6.49333;96.3611;0;0;402.477;16.9539;22.5123;
6.49667;96.3651;0;0;400.563;16.4907;22.5103;
6.5;96.3592;0;0;399.798;17.0775;22.5083;
6.50333;96.3415;0;0;399.977;16.6732;22.5103;
6.50667;96.3395;0;0;400.921;16.9617;22.5103;
6.51;96.3219;0;0;401.176;17.1129;22.5083;
6.51333;96.3297;0;0;401.227;16.8086;22.5123;
6.51667;96.3317;0;0;397.782;17.0422;22.5123;
6.52;96.3454;0;0;398.828;16.159;22.5123;
6.52333;96.3474;0;0;399.543;16.6497;22.5142;
6.52667;96.3513;0;0;401.992;16.1766;22.5142;
6.53;96.3513;0;0;402.043;17.1129;22.5162;
6.53333;96.3533;0;0;400.078;16.687;22.5182;
6.53667;96.3395;0;0;399.364;16.9146;22.5182;
6.54;96.3317;0;0;399.083;17.2169;22.5201;
6.54333;96.3356;0;0;400.487;16.8204;22.5201;
6.54667;96.3356;0;0;399.823;17.1639;22.5221;
6.55;96.3356;0;0;399.874;16.4357;22.5221;
6.55333;96.3435;0;0;398.777;16.9284;22.528;
6.55667;96.3572;0;0;399.619;16.2277;22.5299;
6.56;96.3474;0;0;400.385;16.9087;22.5319;
6.56333;96.3611;0;0;401.303;16.4495;22.5339;
6.56667;96.3572;0;0;401.584;16.9833;22.5358;
6.57;96.3494;0;0;398.701;17.2856;22.5378;
6.57333;96.3337;0;0;399.007;16.7792;22.5378;
6.57667;96.3337;0;0;398.267;17.1286;22.5417;
6.58;96.3278;0;0;400.129;16.2395;22.5476;
6.58333;96.3337;0;0;400.538;16.8145;22.5496;
6.58667;96.3435;0;0;401.201;16.3827;22.5496;
6.59;96.3533;0;0;400.563;16.8204;22.5515;
6.59333;96.3552;0;0;401.074;17.0206;22.5535;
6.59667;96.3552;0;0;401.941;16.9892;22.5555;
6.6;96.3611;0;0;402.553;17.4367;22.5594;
6.60333;96.3552;0;0;402.758;16.844;22.5692;
6.60667;96.3454;0;0;398.879;17.1246;22.5731;
6.61;96.3356;0;0;399.466;16.263;22.579;
6.61333;96.3337;0;0;398.216;16.632;22.5829;
6.61667;96.3395;0;0;400.257;16.2728;22.5849;
6.62;96.3494;0;0;401.558;16.8695;22.5868;
6.62333;96.367;0;0;400.997;17.054;22.5927;
6.62667;96.3729;0;0;400.614;16.9892;22.5986;
6.63;96.369;0;0;400.283;17.4328;22.6065;
6.63333;96.369;0;0;401.278;16.8852;22.6104;
6.63667;96.3513;0;0;401.303;17.3484;22.6163;
6.64;96.3474;0;0;401.686;16.4652;22.6182;
6.64333;96.3474;0;0;397.986;16.8243;22.6222;
6.64667;96.3395;0;0;398.726;16.3062;22.6241;
6.65;96.3395;0;0;399.185;16.6673;22.6261;
6.65333;96.3513;0;0;402.018;16.7831;22.6261;
6.65667;96.3631;0;0;402.503;16.9342;22.6261;
6.66;96.369;0;0;400.461;17.5074;22.63;
6.66333;96.3808;0;0;399.9;16.7615;22.63;
6.66667;96.3768;0;0;399.032;17.1168;22.6281;
6.67;96.3631;0;0;400.257;16.3572;22.6281;
6.67333;96.3435;0;0;400.232;16.8224;22.6222;
6.67667;96.3415;0;0;399.441;16.5594;22.6163;
6.68;96.3415;0;0;396.608;16.4907;22.6124;
6.68333;96.3494;0;0;397.45;16.9048;22.6084;
6.68667;96.3552;0;0;398.445;16.7949;22.6045;
6.69;96.3651;0;0;400.971;17.4956;22.6026;
6.69333;96.371;0;0;401.941;16.8616;22.6006;
6.69667;96.3651;0;0;400.002;17.1835;22.5888;
6.7;96.3651;0;0;399.262;16.3768;22.579;
6.70333;96.3474;0;0;398.216;16.528;22.5692;
6.70667;96.3395;0;0;399.441;16.4985;22.5613;
6.71;96.3337;0;0;399.9;16.6026;22.5555;
6.71333;96.3317;0;0;399.772;17.1776;22.5496;
6.71667;96.3376;0;0;398.369;16.9303;22.5476;
6.72;96.3435;0;0;398.165;17.6428;22.5417;
6.72333;96.3592;0;0;399.645;16.9539;22.5358;
6.72667;96.3729;0;0;401.38;17.4661;22.5339;
6.73;96.371;0;0;402.324;16.6928;22.5299;
6.73333;96.3651;0;0;399.109;16.8636;22.526;
6.73667;96.3572;0;0;399.696;16.5555;22.526;
6.74;96.3435;0;0;399.339;16.4691;22.524;
6.74333;96.3395;0;0;401.252;17.052;22.5201;
6.74667;96.3435;0;0;401.865;16.8597;22.5201;
6.75;96.3415;0;0;400.691;17.5486;22.5162;
6.75333;96.3533;0;0;400.155;16.9146;22.5142;
6.75667;96.3651;0;0;400.181;17.0736;22.5103;
6.76;96.369;0;0;400.767;16.475;22.5083;
6.76333;96.3768;0;0;401.329;16.7262;22.5044;
6.76667;96.3729;0;0;401.227;16.8479;22.5044;
6.77;96.3513;0;0;397.706;16.5594;22.5025;
6.77333;96.3494;0;0;398.726;17.0873;22.5064;
6.77667;96.3454;0;0;398.318;16.7674;22.5064;
6.78;96.3474;0;0;400.41;17.4799;22.5083;
6.78333;96.3454;0;0;401.048;16.9892;22.5103;
6.78667;96.3552;0;0;400.487;17.0893;22.5103;
6.79;96.3631;0;0;400.359;16.6614;22.5123;
6.79333;96.367;0;0;400.436;16.4867;22.5123;
6.79667;96.369;0;0;400.742;16.6536;22.5182;
6.8;96.371;0;0;400.665;16.3454;22.526;
6.80333;96.3572;0;0;400.589;17.315;22.5319;
6.80667;96.3494;0;0;398.42;16.7753;22.5378;
6.81;96.3395;0;0;399.211;17.2306;22.5437;
6.81333;96.3435;0;0;399.9;16.9755;22.5437;
6.81667;96.3454;0;0;401.558;17.1953;22.5476;
6.82;96.3611;0;0;402.426;16.7772;22.5535;
6.82333;96.3729;0;0;400.614;16.7242;22.5613;
6.82667;96.3729;0;0;400.334;16.7419;22.5692;
6.83;96.3749;0;0;399.874;16.3827;22.577;
6.83333;96.371;0;0;400.385;17.1345;22.5829;
6.83667;96.3651;0;0;400.41;16.738;22.5849;
6.84;96.3572;0;0;400.665;17.4112;22.5868;
6.84333;96.3454;0;0;398.624;17.0187;22.5908;
6.84667;96.3435;0;0;399.032;16.8302;22.5927;
6.85;96.3376;0;0;399.211;16.7066;22.5967;
6.85333;96.3513;0;0;401.507;16.4377;22.5986;
6.85667;96.369;0;0;402.426;17.1815;22.6006;
6.86;96.3729;0;0;400.232;16.6418;22.6026;
6.86333;96.369;0;0;399.874;17.2817;22.6026;
6.86667;96.3729;0;0;398.624;17.1286;22.6045;
6.87;96.3592;0;0;400.155;17.2777;22.6065;
6.87333;96.3474;0;0;400.232;17.2875;22.6104;
6.87667;96.3415;0;0;400.155;16.8342;22.6143;
6.88;96.3435;0;0;398.522;16.8911;22.6143;
6.88333;96.3435;0;0;399.058;16.2728;22.6163;
6.88667;96.3592;0;0;399.9;16.8283;22.6182;
6.89;96.3729;0;0;400.946;16.2885;22.6182;
6.89333;96.3768;0;0;401.711;17.2738;22.6163;
6.89667;96.3749;0;0;399.237;16.9205;22.6163;
6.9;96.371;0;0;399.823;17.2817;22.6124;
6.90333;96.369;0;0;398.114;17.1796;22.6124;
6.90667;96.3494;0;0;399.543;17.1129;22.6104;
6.91;96.3494;0;0;399.568;17.1089;22.6104;
6.91333;96.3454;0;0;398.216;16.6418;22.6124;
6.91667;96.3474;0;0;397.272;16.5711;22.6084;
6.92;96.3631;0;0;398.012;16.0412;22.6065;
6.92333;96.3749;0;0;399.721;16.8852;22.6026;
6.92667;96.3729;0;0;400.946;16.5162;22.6026;
6.93;96.367;0;0;402.018;17.3994;22.6006;
6.93333;96.367;0;0;397.808;17.3111;22.6006;
6.93667;96.3651;0;0;398.675;17.1384;22.5986;
6.94;96.3513;0;0;397.501;17.2463;22.5986;
6.94333;96.3513;0;0;399.543;16.6457;22.5967;
6.94667;96.3474;0;0;401.023;17.0599;22.5947;
6.95;96.3474;0;0;399.39;16.4848;22.5947;
6.95333;96.367;0;0;399.313;17.0226;22.5947;
6.95667;96.3749;0;0;399.466;16.5103;22.5927;
6.96;96.3788;0;0;401.839;17.2188;22.5927;
6.96333;96.3788;0;0;401.89;17.2581;22.5927;
6.96667;96.3788;0;0;401.635;17.0304;22.5888;
6.97;96.371;0;0;398.369;17.2444;22.5829;
6.97333;96.3533;0;0;399.058;16.4691;22.581;
6.97667;96.3533;0;0;399.925;16.7282;22.5751;
6.98;96.3435;0;0;401.992;16.3788;22.5731;
6.98333;96.3533;0;0;402.273;17.2247;22.5731;
6.98667;96.3631;0;0;400.359;16.6457;22.5711;
6.99;96.3749;0;0;399.9;17.1855;22.5672;
6.99333;96.3827;0;0;399.415;17.3091;22.5653;
6.99667;96.3827;0;0;399.747;17.0972;22.5613;
7;96.371;0;0;399.517;17.4132;22.5555;
7.00333;96.3651;0;0;399.492;16.6928;22.5535;
7.00667;96.3533;0;0;397.195;17.0343;22.5515;
7.01;96.3454;0;0;398.216;16.2964;22.5496;
7.01333;96.3552;0;0;399.288;16.9303;22.5496;
7.01667;96.3552;0;0;401.405;16.4298;22.5476;
7.02;96.3651;0;0;402.196;17.1973;22.5397;
7.02333;96.3827;0;0;399.772;17.3288;22.5358;
7.02667;96.3886;0;0;400.767;17.0187;22.5319;
7.03;96.3847;0;0;399.721;17.421;22.528;
7.03333;96.3788;0;0;400.819;16.6457;22.526;
7.03667;96.3729;0;0;400.691;17.0559;22.5221;
7.04;96.3592;0;0;400.181;16.4554;22.5201;
7.04333;96.3611;0;0;399.134;16.8322;22.5182;
7.04667;96.367;0;0;399.849;16.6222;22.5162;
7.05;96.3788;0;0;401.252;17.1305;22.5142;
7.05333;96.3906;0;0;402.579;17.3582;22.5123;
7.05667;96.3945;0;0;402.63;17.0265;22.5142;
7.06;96.4004;0;0;399.262;17.4642;22.5103;
7.06333;96.4024;0;0;399.619;16.5044;22.5103;
7.06667;96.3984;0;0;397.706;16.8577;22.5103;
7.07;96.3827;0;0;398.905;16.3631;22.5103;
7.07333;96.3729;0;0;400.487;17.0481;22.5123;
7.07667;96.3631;0;0;399.288;16.9421;22.5123;
7.08;96.371;0;0;399.185;17.1521;22.5123;
7.08333;96.3631;0;0;399.594;17.5604;22.5123;
7.08667;96.3788;0;0;400.716;17.0167;22.5142;
7.09;96.3906;0;0;401.074;17.5505;22.5182;
7.09333;96.3925;0;0;401.38;16.6712;22.528;
7.09667;96.3945;0;0;397.348;17.103;22.5378;
7.1;96.3965;0;0;397.986;16.4181;22.5437;
7.10333;96.3886;0;0;397.859;16.6104;22.5496;
7.10667;96.3749;0;0;400.563;16.6791;22.5535;
7.11;96.3651;0;0;401.967;16.9441;22.5574;
7.11333;96.3651;0;0;401.023;17.5839;22.5594;
7.11667;96.3631;0;0;401.048;16.9971;22.5574;
7.12;96.3788;0;0;400.767;17.3621;22.5535;
7.12333;96.3847;0;0;401.099;16.5868;22.5515;
7.12667;96.3867;0;0;400.895;16.9284;22.5476;
7.13;96.3906;0;0;401.074;16.8283;22.5456;
7.13333;96.3906;0;0;397.884;16.893;22.5437;
7.13667;96.3768;0;0;398.088;17.1619;22.5437;
7.14;96.3611;0;0;397.961;16.8557;22.5476;
7.14333;96.3592;0;0;400.819;17.4426;22.5535;
7.14667;96.3552;0;0;401.941;16.8636;22.5574;
7.15;96.3611;0;0;400.257;17.3935;22.5613;
7.15333;96.3788;0;0;399.849;16.5397;22.5633;
7.15667;96.3886;0;0;398.624;16.6771;22.5672;
7.16;96.3827;0;0;399.134;16.6379;22.5672;
7.16333;96.3925;0;0;399.619;16.577;22.5692;
7.16667;96.3768;0;0;399.849;17.4367;22.5692;
7.17;96.3788;0;0;398.905;17.0952;22.5692;
7.17333;96.3611;0;0;399.517;17.6094;22.5711;
7.17667;96.3611;0;0;400.512;17.052;22.5692;
7.18;96.3631;0;0;402.222;17.4661;22.5692;
7.18333;96.3651;0;0;402.171;16.7576;22.5692;
7.18667;96.3867;0;0;399.339;16.8871;22.5711;
7.19;96.3925;0;0;399.262;16.8008;22.579;
7.19333;96.3984;0;0;398.088;16.4828;22.5849;
7.19667;96.4024;0;0;400.283;17.3386;22.5868;
7.2;96.4024;0;0;401.89;16.9735;22.5908;
7.20333;96.3965;0;0;400.742;17.5682;22.5927;
7.20667;96.3867;0;0;400.027;17.0088;22.5947;
7.21;96.3768;0;0;399.977;16.9971;22.5986;
7.21333;96.3808;0;0;400.691;16.6104;22.6045;
7.21667;96.3827;0;0;401.074;16.7556;22.6104;
7.22;96.3827;0;0;401.533;17.0481;22.6124;
7.22333;96.4004;0;0;397.527;16.7714;22.6163;
7.22667;96.4024;0;0;398.267;17.2424;22.6202;
7.23;96.4024;0;0;397.68;16.893;22.6222;
7.23333;96.3925;0;0;399.517;17.6016;22.6241;
7.23667;96.3768;0;0;400.334;17.0952;22.6261;
7.24;96.371;0;0;399.492;17.4897;22.6241;
7.24333;96.3631;0;0;399.823;16.791;22.6222;
7.24667;96.369;0;0;400.742;16.6595;22.6241;
7.25;96.3729;0;0;401.814;16.8008;22.6202;
7.25333;96.3847;0;0;401.533;16.6202;22.6222;
7.25667;96.3925;0;0;401.15;17.5074;22.6202;
7.26;96.3945;0;0;397.068;16.9755;22.6202;
7.26333;96.4043;0;0;398.292;17.5564;22.6202;
7.26667;96.3925;0;0;399.594;17.105;22.6182;
7.27;96.3886;0;0;401.558;17.4053;22.6222;
7.27333;96.3768;0;0;402.222;16.9853;22.6222;
